Budget,Budget Tolerance,Communication,Average Team Experience,Team Size,Deadline,Cost,Days Taken,Budget Success,Deadline Success,Team Success,Success
600000,1.48,0,5.22,3,643,587544,448,1,1,0,1
5400000,1.49,3,9.73,8,471,2291035,450,1,1,0,1
3400000,1.46,0,13.31,20,228,3617077,230,1,0,0,0
1500000,1.44,4,1.86,10,688,798472,395,1,1,0,0
3300000,1.43,1,14.75,4,767,3427335,863,1,0,0,0
3700000,1.19,4,5.98,16,471,1942191,300,1,1,0,0
5800000,1.49,2,15.0,3,602,2387078,837,1,0,0,0
5800000,1.11,4,7.88,17,290,3544991,394,1,0,0,0
4700000,1.49,2,5.51,2,340,172462,223,1,1,0,0
400000,1.38,0,13.83,16,848,10638064,813,0,1,0,0
6100000,1.26,0,8.76,12,723,3441828,489,1,1,0,1
8200000,1.06,3,15.03,15,708,9288710,595,0,1,1,0
2700000,1.22,0,9.2,20,741,13444617,993,0,0,0,0
9300000,1.25,4,10.92,13,699,4540366,495,1,1,1,1
4800000,1.05,1,10.02,20,304,5613181,399,0,0,0,0
1100000,1.06,2,14.18,16,810,17749009,1168,0,0,0,0
9100000,1.05,1,3.27,14,755,2189753,550,1,1,0,1
9800000,1.17,2,14.03,6,279,1798795,334,1,0,0,0
5700000,1.24,3,4.53,17,841,4440266,779,1,1,0,1
3800000,1.17,1,14.59,2,701,1826992,981,1,0,0,0
2800000,1.41,1,11.9,9,455,2760553,359,1,1,0,1
2300000,1.01,4,13.83,6,296,1781297,329,1,0,1,0
2600000,1.08,3,11.78,18,882,17786580,1229,0,0,0,0
7100000,1.02,4,10.09,8,628,3614365,661,1,0,1,0
4900000,1.24,2,1.46,19,754,1347312,388,1,1,0,1
600000,1.27,2,3.87,17,564,5019202,826,0,0,0,0
2700000,1.13,1,3.44,18,769,6114641,1029,0,0,0,0
2000000,1.45,0,4.99,14,744,3073266,581,0,1,0,0
8300000,1.12,0,4.71,2,464,467732,660,1,0,0,0
8700000,1.13,3,2.41,16,281,1229765,317,1,0,0,0
7700000,1.11,2,4.17,14,417,1844464,394,1,1,0,1
9200000,1.34,2,15.43,10,656,3732881,372,1,1,0,1
8700000,1.19,0,6.49,13,352,2629384,470,1,0,0,0
5600000,1.19,1,9.12,10,910,5028074,893,1,1,0,0
8200000,1.12,0,13.46,4,491,1469509,452,1,1,0,0
7000000,1.41,1,11.46,5,735,2694803,763,1,0,0,0
1000000,1.44,3,15.24,6,974,3765970,600,0,1,1,0
4400000,1.09,4,9.48,7,294,1478582,364,1,0,0,0
3400000,1.28,4,13.2,5,888,5252332,1314,0,0,1,0
4100000,1.44,4,13.14,2,774,849635,535,1,1,1,1
2800000,1.05,3,7.11,7,585,2982416,839,0,0,0,0
6800000,1.27,1,14.12,8,554,4404804,666,1,0,0,0
1700000,1.4,0,14.27,13,474,4761948,413,0,1,0,0
5600000,1.31,3,3.78,19,495,3149514,529,1,0,0,0
1300000,1.26,1,12.91,7,908,3619208,680,0,1,0,0
7800000,1.15,1,3.11,5,438,533461,357,1,1,0,1
9700000,1.13,0,15.67,3,530,875389,291,1,1,0,0
8800000,1.26,2,9.75,14,990,7248998,873,1,1,0,1
7100000,1.25,1,5.38,10,206,1020992,244,1,0,0,0
400000,1.22,0,3.82,17,871,2555003,459,0,1,0,0
7400000,1.1,0,1.79,4,645,724609,931,1,0,0,0
2900000,1.08,1,14.44,15,560,4310191,306,0,1,0,0
6800000,1.11,4,1.85,4,305,275429,291,1,1,0,1
5900000,1.49,1,8.28,16,871,6342172,617,1,1,0,0
8000000,1.07,1,7.48,18,839,4678555,470,1,1,0,0
9300000,1.29,1,8.41,14,491,3995131,523,1,0,0,0
9700000,1.48,0,7.0,17,349,2647873,288,1,1,0,0
1600000,1.47,0,5.51,14,463,2098937,322,1,1,0,0
6100000,1.07,2,7.97,10,644,3650188,600,1,1,0,1
1300000,1.12,1,7.86,9,634,3135732,698,0,0,0,0
6300000,1.05,2,4.19,8,388,984190,329,1,1,0,1
1300000,1.24,1,2.21,10,574,1420317,555,1,1,0,0
1000000,1.33,0,5.24,17,227,2090789,280,0,0,0,0
8500000,1.36,1,3.96,2,840,299341,484,1,1,0,0
6400000,1.44,1,10.14,2,300,234636,159,1,1,0,1
8700000,1.18,2,4.92,17,432,1552098,259,1,1,0,0
1400000,1.24,3,10.46,13,250,2079431,229,0,1,0,0
800000,1.27,4,8.14,8,405,2324627,561,0,0,0,0
2900000,1.19,4,1.66,6,760,914492,771,1,0,0,0
9500000,1.01,1,14.54,12,935,11590057,969,0,0,0,0
7100000,1.42,0,11.09,9,367,1718511,271,1,1,0,1
6100000,1.31,2,15.68,12,747,12484113,942,0,0,0,0
700000,1.32,1,4.7,19,797,4181881,639,0,1,0,0
5600000,1.28,1,8.69,16,647,7743016,867,0,0,0,0
4200000,1.28,3,8.13,14,693,5414625,718,0,0,0,0
8800000,1.31,4,4.65,8,573,1152070,359,1,1,0,0
8100000,1.32,4,4.35,11,611,2887169,681,1,0,0,0
7400000,1.09,0,4.44,13,334,1032909,226,1,1,0,1
7200000,1.15,1,15.02,14,824,8339354,692,0,1,0,0
4400000,1.47,3,8.84,15,950,6243181,658,1,1,0,0
200000,1.15,2,5.07,2,471,322056,421,0,1,0,0
1800000,1.01,4,3.91,20,886,5897626,837,0,1,0,0
9800000,1.17,1,12.21,17,406,6448191,473,1,0,0,0
5800000,1.46,3,9.98,7,442,2434334,518,1,0,0,0
6600000,1.32,1,2.07,16,357,1489595,383,1,0,0,0
6100000,1.15,3,2.71,2,365,183439,324,1,1,0,1
7900000,1.4,2,1.35,2,872,467587,1274,1,0,0,0
7800000,1.03,4,15.94,12,901,7729686,619,1,1,1,1
2100000,1.34,3,1.23,18,315,553226,177,1,1,0,0
6600000,1.36,1,15.1,19,356,6389813,339,1,1,0,0
9100000,1.31,3,13.73,14,446,4535118,345,1,1,1,1
1100000,1.29,0,7.25,12,371,2445284,392,0,0,0,0
4800000,1.14,2,12.49,11,983,4666516,562,1,1,0,1
2800000,1.38,1,14.54,19,449,11424179,663,0,0,0,0
7600000,1.39,0,2.93,10,758,1447373,553,1,1,0,0
7400000,1.35,3,11.75,5,326,967185,259,1,1,0,1
6600000,1.27,0,15.83,18,396,11215151,562,0,0,0,0
3100000,1.2,3,12.97,11,955,7833929,917,0,1,1,0
6600000,1.17,1,5.35,8,387,1053732,327,1,1,0,0
5700000,1.09,3,6.69,10,804,3988523,737,1,1,0,0
2300000,1.49,0,3.86,8,997,2584183,1035,1,0,0,0
8500000,1.16,0,3.83,19,965,8086511,1195,1,0,0,0
3600000,1.28,4,2.44,15,408,2001164,519,1,0,0,0
8900000,1.13,4,8.61,14,276,1215981,158,1,1,0,1
8700000,1.37,1,4.5,17,319,1370347,219,1,1,0,1
6900000,1.37,1,15.68,20,820,20966582,1090,0,0,0,0
9000000,1.29,3,2.25,12,499,1589114,586,1,0,0,0
3700000,1.41,1,7.66,15,478,5180849,614,1,0,0,0
3800000,1.38,2,9.48,16,210,1060769,115,1,1,0,1
1800000,1.41,0,13.38,13,686,4400616,383,0,1,0,0
1400000,1.29,2,1.04,11,799,1817112,942,0,0,0,0
700000,1.32,3,15.47,6,720,2114229,389,0,1,1,0
9100000,1.23,3,10.27,18,432,7048584,550,1,0,0,0
8800000,1.5,4,3.25,9,310,963644,378,1,0,0,0
8100000,1.2,2,10.3,15,975,8317744,833,1,1,0,1
6900000,1.18,1,7.52,20,324,4146005,356,1,0,0,0
7500000,1.18,1,4.31,15,994,5885263,1102,1,0,0,0
4500000,1.36,3,4.62,14,531,3282820,647,1,0,0,0
8700000,1.08,0,3.64,20,835,4310465,667,1,1,0,1
4400000,1.29,0,13.5,18,469,6450022,376,0,1,0,0
6600000,1.16,3,6.1,18,518,2609844,309,1,1,0,1
5300000,1.3,3,7.48,20,562,6717029,648,1,0,0,0
7600000,1.43,0,11.85,8,459,3647368,589,1,0,0,0
7200000,1.19,4,2.79,6,629,1550781,878,1,0,0,0
4900000,1.06,4,11.99,16,418,4116556,355,1,1,1,1
6200000,1.3,3,3.17,8,599,1839207,865,1,0,0,0
7700000,1.48,1,10.65,15,593,4101312,350,1,1,0,1
9000000,1.1,1,13.75,15,463,3217444,265,1,1,0,0
200000,1.31,0,12.1,16,329,3401466,246,0,1,0,0
4900000,1.02,1,5.57,20,502,5205192,600,0,0,0,0
6700000,1.35,4,1.79,13,316,786818,303,1,1,0,0
9500000,1.08,3,5.93,2,885,1085497,1143,1,0,0,0
8200000,1.13,0,8.67,9,447,1481342,294,1,1,0,0
4600000,1.17,4,7.53,13,879,3679266,556,1,1,0,0
8900000,1.04,0,3.24,19,865,4090945,776,1,1,0,0
1900000,1.38,2,7.39,18,775,5555055,590,0,1,0,0
1300000,1.35,0,15.53,10,352,4490293,427,0,0,0,0
1800000,1.11,1,8.73,19,965,5937837,573,0,1,0,0
6700000,1.16,3,6.37,11,705,3859245,748,1,0,0,0
1200000,1.3,3,8.54,4,734,2806042,1068,0,0,0,0
5500000,1.38,2,7.23,6,659,2859843,936,1,0,0,0
6600000,1.23,0,3.09,17,468,2154996,431,1,1,0,1
5500000,1.09,0,4.78,19,838,8214148,1039,0,0,0,0
500000,1.19,0,15.0,10,307,3164930,344,0,0,0,0
9400000,1.02,2,5.66,5,720,1527993,684,1,1,0,0
9700000,1.21,3,2.19,14,608,2771966,769,1,0,0,0
4600000,1.36,4,1.77,18,311,989914,257,1,1,0,0
3800000,1.31,2,4.67,10,657,2276210,551,1,1,0,0
600000,1.33,2,1.17,19,705,3496496,951,0,0,0,0
7100000,1.2,2,8.76,20,279,2086783,191,1,1,0,1
2800000,1.18,2,7.06,3,527,1082000,708,1,0,0,0
9600000,1.24,4,3.72,20,218,752013,109,1,1,0,0
1600000,1.19,1,11.34,9,337,1451264,228,1,1,0,1
9700000,1.48,3,10.62,16,672,4489380,361,1,1,0,1
2500000,1.19,2,13.1,11,407,3071703,333,0,1,0,0
200000,1.19,1,1.36,9,553,665345,368,0,1,0,0
5500000,1.33,1,4.29,7,926,2612212,990,1,0,0,0
2900000,1.0,4,1.18,3,777,548172,1002,1,0,0,0
2500000,1.06,0,2.59,9,439,1282190,538,1,0,0,0
3700000,1.2,2,3.97,15,371,1977806,424,1,0,0,0
8600000,1.08,1,9.87,2,877,1184447,959,1,0,0,0
9500000,1.1,2,11.61,5,475,2588662,642,1,0,0,0
8300000,1.05,0,12.11,7,227,1521168,285,1,0,0,0
9000000,1.14,3,2.41,8,438,1021338,524,1,0,0,0
9000000,1.12,0,3.42,9,217,815247,314,1,0,0,0
200000,1.41,2,1.86,20,690,3872184,829,0,0,0,0
10000000,1.38,3,2.13,11,985,1394303,580,1,1,0,0
8600000,1.47,4,5.67,5,842,1881675,925,1,0,0,0
2000000,1.49,2,15.41,17,736,12578907,698,0,1,0,0
5200000,1.13,3,6.4,7,743,2607029,717,1,1,0,1
7200000,1.45,2,15.99,19,346,8510331,431,1,0,0,0
2000000,1.02,1,2.08,19,855,4236668,947,0,0,0,0
2800000,1.23,1,10.33,16,478,6674165,566,0,0,0,0
8600000,1.33,3,8.51,3,398,563219,305,1,1,0,1
4500000,1.46,1,15.55,2,954,940879,528,1,1,0,1
900000,1.15,3,10.38,8,928,5622254,970,0,0,0,0
8400000,1.04,4,5.44,18,958,8765627,1239,0,0,0,0
4200000,1.25,3,15.94,13,327,2942604,214,1,1,1,1
4300000,1.03,3,14.81,2,595,1040904,590,1,1,1,1
8600000,1.3,3,11.4,3,276,708382,313,1,0,0,0
500000,1.05,4,3.19,9,598,1703448,605,0,0,0,0
9100000,1.01,2,5.87,19,575,5260928,630,1,0,0,0
8600000,1.28,4,9.14,8,785,3930203,840,1,0,0,0
400000,1.12,1,5.53,11,261,1425690,344,0,0,0,0
3000000,1.35,4,4.84,3,237,358646,325,1,0,0,0
7900000,1.32,2,5.09,16,797,3100718,503,1,1,0,1
2200000,1.16,3,12.7,17,274,2926428,218,0,1,1,0
600000,1.2,3,1.09,13,739,1357768,559,0,1,0,0
9000000,1.19,4,3.13,16,628,3981785,832,1,0,0,0
8100000,1.12,4,3.25,8,518,764809,355,1,1,0,1
2600000,1.23,1,3.39,6,801,919160,539,1,1,0,1
9700000,1.05,2,1.27,16,987,2467047,854,1,1,0,1
1100000,1.22,1,1.79,7,363,290676,193,1,1,0,0
1300000,1.3,2,2.28,11,861,1801505,743,0,1,0,0
3200000,1.27,4,8.64,2,864,672026,528,1,1,0,0
9900000,1.2,2,9.17,16,397,5016892,526,1,0,0,0
5000000,1.34,3,14.54,16,262,3919291,273,1,0,1,0
3800000,1.18,0,1.55,18,343,828403,213,1,1,0,1
4700000,1.06,2,12.04,9,248,1798746,255,1,0,0,0
6300000,1.03,1,6.96,8,611,1595981,399,1,1,0,0
6000000,1.37,1,11.25,3,551,984179,472,1,1,0,0
4700000,1.38,1,12.32,7,258,930849,159,1,1,0,1
4100000,1.27,3,12.48,19,259,5270818,307,0,0,0,0
2600000,1.19,4,7.96,7,953,4931632,1202,0,0,0,0
7100000,1.21,3,3.28,15,714,4565736,996,1,0,0,0
5200000,1.22,4,11.9,18,537,5291824,369,1,1,1,1
4700000,1.33,4,11.94,12,381,2618115,258,1,1,1,1
7200000,1.35,4,12.79,8,942,5379341,743,1,1,1,1
6700000,1.15,1,12.28,18,534,4191518,324,1,1,0,0
7700000,1.05,0,14.6,19,742,20464851,1091,0,0,0,0
9800000,1.04,4,14.88,8,749,3725401,478,1,1,1,1
5200000,1.17,2,7.71,19,225,2353344,233,1,0,0,0
5100000,1.06,1,5.14,11,993,4469457,950,1,1,0,0
2800000,1.39,2,13.97,19,363,4938179,265,0,1,0,0
3400000,1.16,0,2.73,11,722,2229799,803,1,0,0,0
900000,1.02,1,14.67,3,752,2579372,1029,0,0,0,0
4200000,1.01,1,12.5,4,960,3199888,884,1,1,0,1
300000,1.32,4,11.47,3,780,1275671,620,0,1,1,0
9700000,1.49,2,2.34,11,289,1046071,422,1,0,0,0
1700000,1.35,4,6.02,16,241,2319912,334,0,0,0,0
2400000,1.18,3,14.85,4,316,1014362,257,1,1,1,1
3900000,1.11,1,4.41,20,723,3433038,500,1,1,0,1
7200000,1.09,0,6.66,16,736,4211257,566,1,1,0,1
6900000,1.41,0,11.15,14,568,8752144,809,1,0,0,0
7200000,1.18,1,1.39,13,388,1372082,514,1,0,0,0
8400000,1.0,1,10.28,3,920,1975357,949,1,0,0,0
1200000,1.12,1,8.22,3,910,854621,530,1,1,0,1
7100000,1.33,4,7.91,12,774,6575258,909,1,0,0,0
5100000,1.46,2,12.45,6,412,1118375,249,1,1,0,1
7500000,1.33,4,1.63,16,437,1016617,312,1,1,0,1
4100000,1.05,1,8.43,2,791,906242,826,1,0,0,0
1100000,1.21,3,13.88,10,256,2155108,229,0,1,1,0
2200000,1.19,3,10.03,7,363,2493844,532,1,0,0,0
4000000,1.41,1,6.78,14,989,9600472,1413,0,0,0,0
4700000,1.37,4,1.53,2,836,155612,419,1,1,0,1
6700000,1.02,4,1.44,6,725,1113777,957,1,0,0,0
6100000,1.02,0,2.25,15,588,2444216,676,1,0,0,0
4100000,1.42,0,3.52,12,778,3692525,898,1,0,0,0
8900000,1.02,3,9.56,4,711,1593828,632,1,1,0,0
3800000,1.0,1,15.56,16,578,10399112,674,0,0,0,0
6300000,1.44,0,5.48,15,931,8225244,1217,1,0,0,0
4900000,1.47,2,6.11,11,382,1825360,346,1,1,0,0
600000,1.19,3,13.45,4,496,1080542,321,0,1,1,0
3800000,1.06,2,14.18,8,466,3526085,493,1,0,0,0
5100000,1.16,1,4.42,13,860,2620415,511,1,1,0,1
5700000,1.42,2,11.04,14,961,12218695,1142,0,0,0,0
5700000,1.17,4,3.53,16,976,2530667,525,1,1,0,1
9700000,1.15,1,7.82,3,726,983929,586,1,1,0,1
600000,1.2,3,13.98,19,476,8706373,527,0,0,1,0
3100000,1.37,3,7.51,4,581,1009543,449,1,1,0,1
2800000,1.08,2,2.51,9,826,2746686,1189,1,0,0,0
7800000,1.5,1,1.46,12,951,1653683,775,1,1,0,0
5600000,1.24,3,15.94,19,385,7659983,421,0,0,1,0
1800000,1.44,4,10.99,10,309,1343543,180,1,1,1,1
9400000,1.01,3,14.84,16,329,2799443,202,1,1,1,1
8800000,1.27,4,4.32,18,576,4273942,744,1,0,0,0
5900000,1.4,0,14.42,8,209,903204,133,1,1,0,0
1400000,1.43,2,3.18,17,409,2940478,559,0,0,0,0
2000000,1.49,1,7.83,7,424,786883,228,1,1,0,0
3800000,1.4,4,14.78,4,512,2144449,532,1,0,1,0
300000,1.0,4,11.51,8,797,5980906,918,0,0,1,0
2600000,1.19,1,13.89,7,672,3317692,500,0,1,0,0
1500000,1.04,2,10.34,8,672,2066834,361,0,1,0,0
7000000,1.2,1,1.38,19,563,997066,284,1,1,0,0
4100000,1.3,0,2.55,19,384,2471705,496,1,0,0,0
6000000,1.0,4,11.78,15,391,2561708,214,1,1,1,1
2600000,1.19,2,4.12,15,383,2109148,389,1,0,0,0
2000000,1.28,3,10.17,7,641,1581696,347,1,1,0,1
3300000,1.06,4,6.55,18,341,4468187,472,0,0,0,0
2100000,1.01,3,11.54,6,541,2181625,466,0,1,0,0
9600000,1.01,0,2.02,13,625,1447711,553,1,1,0,1
100000,1.02,1,12.68,7,942,3869424,672,0,1,0,0
1800000,1.25,1,5.74,7,605,1667965,532,1,1,0,1
4600000,1.29,3,1.64,11,548,636552,274,1,1,0,0
7400000,1.41,4,6.78,13,434,3445595,555,1,0,0,0
2500000,1.35,4,3.41,2,979,557137,885,1,1,0,0
9500000,1.45,1,5.36,6,423,1293478,535,1,0,0,0
2300000,1.21,0,4.64,13,446,1049076,227,1,1,0,0
4400000,1.23,4,12.99,6,281,1402143,263,1,1,1,1
7400000,1.31,2,4.56,12,256,763027,172,1,1,0,0
6300000,1.38,1,2.82,2,969,300874,615,1,1,0,0
4100000,1.21,0,3.32,15,997,2873514,710,1,1,0,1
6800000,1.18,4,1.57,5,868,651397,649,1,1,0,0
500000,1.19,1,9.42,17,423,4266794,421,0,1,0,0
9700000,1.38,0,11.73,19,563,7575206,467,1,1,0,0
1800000,1.14,1,12.6,9,254,1647398,249,1,1,0,0
800000,1.2,1,3.6,17,701,2473360,466,0,1,0,0
7400000,1.48,1,2.12,6,757,845492,555,1,1,0,1
4800000,1.29,1,9.4,17,343,5243475,457,1,0,0,0
3900000,1.26,4,11.38,7,703,3214877,578,1,1,1,1
3300000,1.29,4,10.88,14,502,3513237,344,1,1,1,1
6700000,1.3,1,5.5,4,795,908355,576,1,1,0,1
100000,1.26,2,10.98,13,579,6764801,763,0,0,0,0
3500000,1.42,1,7.26,20,321,3420124,348,1,0,0,0
8800000,1.05,2,11.9,11,323,2726902,356,1,0,0,0
8200000,1.39,1,7.4,9,704,2536805,537,1,1,0,0
4800000,1.4,0,15.12,9,757,4410829,479,1,1,0,0
9400000,1.28,1,5.99,6,552,1009928,385,1,1,0,1
7000000,1.15,4,14.01,15,394,4373075,328,1,1,1,1
9400000,1.01,0,11.91,6,779,4376331,961,1,0,0,0
5100000,1.5,1,5.01,19,229,2219408,305,1,0,0,0
8700000,1.27,0,6.74,20,433,3719647,342,1,1,0,0
1500000,1.06,1,9.53,4,727,2092478,807,0,0,0,0
2200000,1.16,2,15.76,9,497,3081919,346,0,1,0,0
2100000,1.3,4,7.79,10,308,1954005,330,1,0,0,0
2400000,1.37,4,10.6,19,316,3021824,208,1,1,1,1
9000000,1.25,0,14.22,17,865,9853803,635,1,1,0,1
8200000,1.01,4,7.73,6,612,1850663,555,1,1,0,1
4500000,1.02,2,2.52,12,372,1252430,399,1,0,0,0
2400000,1.39,0,12.87,20,982,14249659,857,0,1,0,0
8700000,1.38,3,11.7,13,733,9975680,907,1,0,0,0
1300000,1.19,2,11.96,11,265,2732711,335,0,0,0,0
7400000,1.35,4,14.9,12,439,3589111,307,1,1,1,1
1600000,1.07,0,14.34,19,772,18373633,967,0,0,0,0
6100000,1.22,1,9.61,17,209,1482637,143,1,1,0,1
6300000,1.38,3,13.35,6,963,6828085,1221,1,0,1,0
6200000,1.3,1,9.49,3,237,644991,349,1,0,0,0
5100000,1.5,0,7.2,8,514,2519506,571,1,0,0,0
5900000,1.15,0,7.06,8,273,948774,214,1,1,0,1
6200000,1.04,0,3.33,8,627,741153,346,1,1,0,0
4000000,1.26,3,7.49,11,460,1563890,289,1,1,0,0
3700000,1.32,2,10.71,7,275,913199,182,1,1,0,0
6000000,1.05,4,9.63,4,332,1002250,413,1,0,0,0
1200000,1.32,1,7.66,10,219,1723647,325,0,0,0,0
2700000,1.07,2,1.98,7,678,1545502,976,1,0,0,0
4800000,1.43,2,10.22,15,753,8145282,780,0,0,0,0
6600000,1.48,4,12.54,16,918,9283507,675,1,1,1,1
1900000,1.42,3,3.71,8,777,2979999,1091,0,0,0,0
8000000,1.11,4,15.61,3,252,652093,227,1,1,1,1
8100000,1.25,2,3.06,12,838,2422125,712,1,1,0,0
100000,1.37,0,15.53,3,573,1292918,471,0,1,0,0
9300000,1.14,1,14.54,9,670,5411631,654,1,1,0,0
4100000,1.1,4,6.6,7,528,1164129,330,1,1,0,0
5100000,1.26,2,6.83,7,567,2762516,730,1,0,0,0
5000000,1.2,4,8.09,7,254,569387,133,1,1,0,0
5800000,1.19,0,9.24,11,781,5393281,759,1,1,0,1
8300000,1.07,4,15.52,2,465,740056,405,1,1,1,1
1600000,1.18,3,1.66,11,410,1352073,557,1,0,0,0
7900000,1.1,1,13.38,19,328,4324225,250,1,1,0,1
5000000,1.19,0,15.71,17,732,16891662,1057,0,0,0,0
600000,1.44,3,12.94,14,671,5740505,489,0,1,1,0
2900000,1.11,0,8.88,8,661,2078142,399,1,1,0,0
600000,1.06,4,14.54,7,847,2894577,434,0,1,1,0
5200000,1.42,1,2.3,17,527,1494248,353,1,1,0,1
500000,1.02,3,3.52,2,428,134961,240,1,1,0,1
700000,1.1,3,12.63,15,226,2901088,246,0,0,1,0
7100000,1.01,1,10.38,20,331,3920638,273,1,1,0,0
6900000,1.28,3,15.49,12,395,3885152,340,1,1,1,1
3500000,1.4,0,12.62,12,938,10626048,1160,0,0,0,0
7700000,1.48,1,8.32,16,279,3309175,390,1,0,0,0
7300000,1.02,1,1.29,7,366,665962,513,1,0,0,0
5200000,1.41,1,12.61,8,643,5022035,730,1,0,0,0
6000000,1.14,1,13.61,18,449,5028867,317,1,1,0,1
3300000,1.28,0,4.49,11,904,2205974,512,1,1,0,1
3600000,1.05,1,13.85,20,554,10126634,585,0,0,0,0
7700000,1.34,4,2.43,14,502,2392855,654,1,0,0,0
7400000,1.5,0,13.68,11,375,3285975,376,1,0,0,0
600000,1.02,4,2.28,7,435,793959,435,0,1,0,0
9300000,1.49,3,7.24,13,361,2085426,316,1,1,0,1
8300000,1.11,1,4.54,6,469,1615642,679,1,0,0,0
1400000,1.46,2,15.06,7,558,5116082,825,0,0,0,0
2700000,1.37,1,5.87,16,490,4297243,601,0,0,0,0
1600000,1.17,0,14.71,3,221,991216,320,1,0,0,0
6300000,1.23,4,14.77,9,546,4018652,511,1,1,1,1
7100000,1.3,2,8.52,3,999,2143615,1301,1,0,0,0
5100000,1.2,1,4.61,13,635,1804693,370,1,1,0,1
9400000,1.41,0,13.95,8,228,1793301,276,1,0,0,0
4300000,1.49,4,14.82,3,892,3539099,1175,1,0,1,0
3800000,1.25,1,5.12,10,738,3723668,922,1,0,0,0
5700000,1.13,4,1.53,16,890,3184509,910,1,0,0,0
9100000,1.19,0,5.63,6,473,829871,327,1,1,0,1
6800000,1.22,3,8.7,3,735,698140,415,1,1,0,1
1500000,1.07,0,2.72,17,473,1107312,252,1,1,0,1
9500000,1.32,4,3.08,5,441,776081,574,1,0,0,0
9000000,1.1,1,6.79,17,620,4668153,506,1,1,0,0
9600000,1.11,0,14.41,16,987,9499006,717,1,1,0,0
5300000,1.08,0,3.25,2,890,682321,1243,1,0,0,0
5300000,1.09,3,6.76,5,886,1540618,658,1,1,0,0
3700000,1.19,4,14.34,6,984,5834179,1165,0,0,1,0
1300000,1.18,3,2.3,15,519,1439678,442,1,1,0,1
9200000,1.33,0,3.82,16,803,4534606,896,1,0,0,0
4200000,1.26,2,6.27,16,960,5348503,714,0,1,0,0
1300000,1.06,3,9.66,15,797,7417495,695,0,1,0,0
5000000,1.18,3,9.54,12,638,5779875,793,1,0,0,0
9200000,1.37,0,8.18,7,817,2501701,697,1,1,0,0
6400000,1.26,2,12.81,9,723,4332567,572,1,1,0,0
9000000,1.21,2,4.85,15,422,1767975,282,1,1,0,1
4300000,1.35,1,5.97,18,408,5028048,593,1,0,0,0
3400000,1.2,4,15.33,6,912,5469526,844,0,1,1,0
5900000,1.1,1,2.25,18,858,1870024,432,1,1,0,0
9600000,1.49,2,6.99,17,862,6393034,738,1,1,0,0
1100000,1.19,1,10.35,8,549,3004202,606,0,0,0,0
4600000,1.03,2,6.54,12,964,4366183,797,1,1,0,0
9800000,1.13,1,6.17,12,983,5425478,1042,1,0,0,0
500000,1.41,4,4.69,10,377,1556074,384,0,0,0,0
4400000,1.35,0,12.32,20,960,21513117,1299,0,0,0,0
7500000,1.09,1,13.72,20,500,12426517,665,0,0,0,0
7600000,1.42,2,12.5,8,681,5789406,996,1,0,0,0
3800000,1.37,4,3.21,19,705,5063500,929,1,0,0,0
2400000,1.26,3,14.81,19,436,10500840,623,0,0,1,0
4200000,1.12,0,9.21,14,652,9190407,964,0,0,0,0
2600000,1.47,2,5.1,4,566,889218,513,1,1,0,0
900000,1.3,0,3.18,16,223,836006,169,1,1,0,1
200000,1.49,0,9.44,2,739,1236196,913,0,0,0,0
1600000,1.36,0,2.83,5,493,873506,609,1,0,0,0
5700000,1.47,0,2.9,15,967,4601303,1149,1,0,0,0
5100000,1.4,2,1.65,9,919,2386853,1308,1,0,0,0
3700000,1.45,3,2.62,17,675,4353871,916,1,0,0,0
4400000,1.44,4,7.81,10,338,2612201,467,1,0,0,0
8700000,1.25,2,6.27,19,703,9030660,1053,1,0,0,0
6100000,1.01,1,8.82,3,807,835383,507,1,1,0,1
3100000,1.2,1,14.96,19,332,8177831,409,0,0,0,0
9600000,1.12,2,4.17,12,809,1634313,420,1,1,0,1
9200000,1.23,4,6.68,17,768,6995731,776,1,0,0,0
8400000,1.44,1,12.81,18,385,5474300,407,1,0,0,0
7400000,1.39,1,9.36,9,819,7057456,1114,1,0,0,0
6900000,1.26,2,5.18,9,480,2345113,608,1,0,0,0
200000,1.09,2,2.67,6,526,865651,596,0,0,0,0
5700000,1.35,4,12.05,16,418,7407148,618,1,0,1,0
2600000,1.02,2,15.44,19,542,12566513,745,0,0,0,0
5800000,1.2,2,2.35,2,635,266883,532,1,1,0,1
9000000,1.05,2,12.86,19,981,8903502,604,1,1,0,0
7400000,1.47,2,1.57,5,783,598421,539,1,1,0,1
6600000,1.33,3,3.11,9,950,2398250,904,1,1,0,1
3100000,1.31,2,8.54,17,201,1222560,132,1,1,0,0
4700000,1.16,0,2.56,2,469,260236,490,1,0,0,0
2600000,1.08,2,10.91,7,890,3877812,779,0,1,0,0
6600000,1.42,1,10.78,19,878,10846068,805,0,1,0,0
4400000,1.04,1,12.19,17,892,9106629,619,0,1,0,0
400000,1.43,2,14.18,19,450,6971273,434,0,1,0,0
5100000,1.02,2,5.95,12,810,2636842,545,1,1,0,1
900000,1.47,3,13.94,6,409,2983021,506,0,0,1,0
9300000,1.07,2,6.0,11,881,2699893,562,1,1,0,0
6700000,1.41,4,5.97,8,243,779116,221,1,1,0,1
1900000,1.11,0,10.2,14,251,1726412,194,1,1,0,1
300000,1.04,2,13.2,2,299,342338,209,0,1,0,0
9300000,1.29,0,12.58,20,539,11365944,634,1,0,0,0
