,pID,Budget,Overall Deadline,Budget Elapsed,Time Elapsed,Proportion Subdeadlines Met,Commits,Defect Fix Rate,Team Communication,Team Commitment,Team Morale,Project Planning,Top-Level Management Support,Average Team Experience,Team Size,Finance Success,Timescale Success,Team Success,Management Success,Code Success,Success
0,2099,2958722,112,0.009548717317814922,0.1875,0.0,107,0.9890909090909091,3.57,3.98,2.71,2.87,3.19,3.7142857142857144,7,1,1,1,1,1,1
1,2099,2958722,112,0.09826032996678971,0.7678571428571429,1.0,1101,0.9952168367346939,3.57,3.98,2.71,2.87,3.19,3.7142857142857144,7,1,1,1,1,1,1
2,2099,2958722,112,0.08112455310096724,0.6517857142857143,1.0,900,0.9925577751664708,3.57,3.98,2.71,2.87,3.19,3.7142857142857144,7,1,1,1,1,1,1
3,2099,2958722,112,0.04024169894974925,0.38392857142857145,0.0,439,0.985996705107084,3.57,3.98,2.71,2.87,3.19,3.7142857142857144,7,1,1,1,1,1,1
4,2099,2958722,112,0.03365101553981753,0.3392857142857143,0.0,364,0.9785046728971962,3.57,3.98,2.71,2.87,3.19,3.7142857142857144,7,1,1,1,1,1,1
0,2100,2901221,531,0.1858796692840704,0.2975517890772128,1.0,2209,0.9948122866894198,4.92,2.84,3.32,1.06,2.54,3.8333333333333335,6,1,1,1,1,1,1
1,2100,2901221,531,0.18944713277616562,0.3032015065913371,1.0,2252,0.9931690329493705,4.92,2.84,3.32,1.06,2.54,3.8333333333333335,6,1,1,1,1,1,1
2,2100,2901221,531,0.14337135985159352,0.23163841807909605,1.0,1696,0.9931313842902431,4.92,2.84,3.32,1.06,2.54,3.8333333333333335,6,1,1,1,1,1,1
3,2100,2901221,531,0.049609112852829894,0.0903954802259887,0.0,600,0.9945999018163967,4.92,2.84,3.32,1.06,2.54,3.8333333333333335,6,1,1,1,1,1,1
4,2100,2901221,531,0.12036380544605185,0.1977401129943503,1.0,1435,0.9927052938724469,4.92,2.84,3.32,1.06,2.54,3.8333333333333335,6,1,1,1,1,1,1
0,2101,2658300,461,0.05438550953616973,0.1822125813449024,1.0,1063,0.9872223912382111,1.46,3.2,4.93,1.56,2.11,3.0,4,1,1,1,1,0,1
1,2101,2658300,461,0.015410224579618553,0.06073752711496746,0.0,299,0.9919759277833501,1.46,3.2,4.93,1.56,2.11,3.0,4,1,1,1,1,0,1
2,2101,2658300,461,0.010670353233269383,0.0455531453362256,0.0,204,0.9939117199391172,1.46,3.2,4.93,1.56,2.11,3.0,4,1,1,1,1,0,1
3,2101,2658300,461,0.002840913365684836,0.021691973969631236,0.0,55,0.825,1.46,3.2,4.93,1.56,2.11,3.0,4,1,1,1,1,0,1
4,2101,2658300,461,0.016764473535718315,0.0650759219088937,0.0,325,0.9779208831646734,1.46,3.2,4.93,1.56,2.11,3.0,4,1,1,1,1,0,1
0,2102,2986865,454,0.15950737646328172,0.19823788546255505,1.0,1893,0.9963516330785267,3.51,3.68,1.49,2.28,4.99,3.142857142857143,14,1,1,0,1,1,1
1,2102,2986865,454,0.12842461912406486,0.16740088105726872,1.0,1528,0.9898252598982527,3.51,3.68,1.49,2.28,4.99,3.142857142857143,14,1,1,0,1,1,1
2,2102,2986865,454,2.879273083986052e-05,0.004405286343612335,0.0,0,0.0,3.51,3.68,1.49,2.28,4.99,3.142857142857143,14,1,1,0,1,1,1
3,2102,2986865,454,0.15287835238619757,0.19162995594713655,1.0,1816,0.9932971014492754,3.51,3.68,1.49,2.28,4.99,3.142857142857143,14,1,1,0,1,1,1
4,2102,2986865,454,0.042247306121970696,0.08149779735682819,0.0,502,0.9739130434782609,3.51,3.68,1.49,2.28,4.99,3.142857142857143,14,1,1,0,1,1,1
0,2103,2907279,467,0.008431595316445377,0.139186295503212,0.0,243,0.980722891566265,1.55,4.14,2.76,3.43,4.6,1.5,2,1,1,0,1,1,1
1,2103,2907279,467,0.032033045332078555,0.4197002141327623,1.0,912,0.9946980854197349,1.55,4.14,2.76,3.43,4.6,1.5,2,1,1,0,1,1,1
2,2103,2907279,467,0.01059857000308536,0.16916488222698073,0.0,318,0.9923591212989494,1.55,4.14,2.76,3.43,4.6,1.5,2,1,1,0,1,1,1
3,2103,2907279,467,0.015692336373633216,0.23554603854389722,0.0,474,0.9900744416873449,1.55,4.14,2.76,3.43,4.6,1.5,2,1,1,0,1,1,1
4,2103,2907279,467,0.006728972348371106,0.11563169164882227,0.0,183,0.9643410852713178,1.55,4.14,2.76,3.43,4.6,1.5,2,1,1,0,1,1,1
0,2104,2619805,331,0.4017940266546556,0.2990936555891239,1.0,3930,0.9922227407061751,1.86,3.06,1.14,4.39,1.64,3.212121212121212,33,1,1,0,1,1,1
1,2104,2619805,331,0.3105899103177527,0.2537764350453172,1.0,3042,0.9867234215060302,1.86,3.06,1.14,4.39,1.64,3.212121212121212,33,1,1,0,1,1,1
2,2104,2619805,331,0.0002481100692608801,0.03625377643504532,0.0,0,0.0,1.86,3.06,1.14,4.39,1.64,3.212121212121212,33,1,1,0,1,1,1
3,2104,2619805,331,0.13452566126104806,0.1661631419939577,1.0,1316,0.9806558150507195,1.86,3.06,1.14,4.39,1.64,3.212121212121212,33,1,1,0,1,1,1
4,2104,2619805,331,0.031005742793833894,0.1148036253776435,0.0,296,0.9174311926605505,1.86,3.06,1.14,4.39,1.64,3.212121212121212,33,1,1,0,1,1,1
0,2105,2929801,461,9.113246940662523e-05,0.015184381778741865,0.0,0,0.0,3.38,1.11,4.69,1.72,4.87,2.0,3,1,1,1,1,0,1
1,2105,2929801,461,0.014307456376730024,0.09978308026030369,1.0,201,0.9897013388259527,3.38,1.11,4.69,1.72,4.87,2.0,3,1,1,1,1,0,1
2,2105,2929801,461,0.010928387286372009,0.07592190889370933,1.0,143,0.9737226277372263,3.38,1.11,4.69,1.72,4.87,2.0,3,1,1,1,1,0,1
3,2105,2929801,461,0.014921832574976935,0.10412147505422993,1.0,210,0.997029702970297,3.38,1.11,4.69,1.72,4.87,2.0,3,1,1,1,1,0,1
4,2105,2929801,461,0.027426777450072548,0.18872017353579176,1.0,419,0.9950544015825915,3.38,1.11,4.69,1.72,4.87,2.0,3,1,1,1,1,0,1
0,2106,2500540,527,0.0089636638486087,0.06451612903225806,0.0,46,0.9831460674157303,1.32,2.5,1.39,2.79,3.58,3.5,2,1,1,0,1,0,1
1,2106,2500540,527,0.05513729034528542,0.25806451612903225,1.0,363,0.9982394366197183,1.32,2.5,1.39,2.79,3.58,3.5,2,1,1,0,1,0,1
2,2106,2500540,527,0.02791956937301543,0.1461100569259962,0.0,176,1.0,1.32,2.5,1.39,2.79,3.58,3.5,2,1,1,0,1,0,1
3,2106,2500540,527,0.07380685771873276,0.3415559772296015,1.0,501,1.0,1.32,2.5,1.39,2.79,3.58,3.5,2,1,1,0,1,0,1
4,2106,2500540,527,0.07716613211546305,0.3567362428842505,1.0,526,0.9919003115264797,1.32,2.5,1.39,2.79,3.58,3.5,2,1,1,0,1,0,1
0,2107,2620852,366,0.058888483592358515,0.13934426229508196,0.0,1024,0.9858561540776407,4.48,3.9,3.06,2.93,2.69,2.3076923076923075,13,1,1,1,1,1,1
1,2107,2620852,366,0.00014270168632185258,0.01912568306010929,0.0,0,0.0,4.48,3.9,3.06,2.93,2.69,2.3076923076923075,13,1,1,1,1,1,1
2,2107,2620852,366,0.10028914261469171,0.20491803278688525,1.0,1758,0.9933122140091517,4.48,3.9,3.06,2.93,2.69,2.3076923076923075,13,1,1,1,1,1,1
3,2107,2620852,366,0.03468490399305264,0.10109289617486339,0.0,598,0.9694092827004219,4.48,3.9,3.06,2.93,2.69,2.3076923076923075,13,1,1,1,1,1,1
4,2107,2620852,366,0.03296790509345816,0.09836065573770492,0.0,568,0.9807365439093484,4.48,3.9,3.06,2.93,2.69,2.3076923076923075,13,1,1,1,1,1,1
0,2108,2523065,374,0.0002322571951178428,0.02406417112299465,0.0,0,0.0,1.88,3.26,2.63,4.9,4.6,3.0833333333333335,12,1,1,0,1,1,1
1,2108,2523065,374,0.18157122388840558,0.2914438502673797,1.0,2119,0.9945270839180466,1.88,3.26,2.63,4.9,4.6,3.0833333333333335,12,1,1,0,1,1,1
2,2108,2523065,374,0.0003761298262232642,0.040106951871657755,0.0,0,0.0,1.88,3.26,2.63,4.9,4.6,3.0833333333333335,12,1,1,0,1,1,1
3,2108,2523065,374,0.0001506104678238571,0.016042780748663103,0.0,0,0.0,1.88,3.26,2.63,4.9,4.6,3.0833333333333335,12,1,1,0,1,1,1
4,2108,2523065,374,0.000544575744184157,0.06149732620320856,0.0,0,0.0,1.88,3.26,2.63,4.9,4.6,3.0833333333333335,12,1,1,0,1,1,1
0,2109,2980882,322,0.10811967733040087,0.2701863354037267,1.0,2182,0.9921169321727705,2.18,4.39,4.59,4.14,1.62,3.6363636363636362,11,1,1,1,1,1,1
1,2109,2980882,322,0.00018920574514522882,0.027950310559006212,0.0,0,0.0,2.18,4.39,4.59,4.14,1.62,3.6363636363636362,11,1,1,1,1,1,1
2,2109,2980882,322,0.0004924716912645318,0.09006211180124224,0.0,0,0.0,2.18,4.39,4.59,4.14,1.62,3.6363636363636362,11,1,1,1,1,1,1
3,2109,2980882,322,0.0045895812044891415,0.11180124223602485,0.0,81,0.7180616740088106,2.18,4.39,4.59,4.14,1.62,3.6363636363636362,11,1,1,1,1,1,1
4,2109,2980882,322,0.10208119610236165,0.2608695652173913,1.0,2054,0.9918942731277534,2.18,4.39,4.59,4.14,1.62,3.6363636363636362,11,1,1,1,1,1,1
0,2110,2530697,361,0.24959685019581562,0.1634349030470914,1.0,3242,0.9871908483041972,2.59,1.58,3.94,2.57,1.72,2.806451612903226,31,1,1,0,1,1,1
1,2110,2530697,361,0.0001363260793370364,0.0221606648199446,0.0,0,0.0,2.59,1.58,3.94,2.57,1.72,2.806451612903226,31,1,1,0,1,1,1
2,2110,2530697,361,0.11552311477826069,0.09141274238227147,1.0,1485,0.971764705882353,2.59,1.58,3.94,2.57,1.72,2.806451612903226,31,1,1,0,1,1,1
3,2110,2530697,361,0.00012091530515111055,0.019390581717451522,0.0,0,0.0,2.59,1.58,3.94,2.57,1.72,2.806451612903226,31,1,1,0,1,1,1
4,2110,2530697,361,0.094896386252483,0.08033240997229917,1.0,1217,0.9605889995669121,2.59,1.58,3.94,2.57,1.72,2.806451612903226,31,1,1,0,1,1,1
0,2111,2612925,429,0.10825530774897864,0.26573426573426573,1.0,1019,0.9935187685660275,1.98,1.89,2.43,2.71,3.04,3.0,6,1,1,0,1,0,1
1,2111,2612925,429,4.171570175186812e-05,0.004662004662004662,0.0,0,0.0,1.98,1.89,2.43,2.71,3.04,3.0,6,1,1,0,1,0,1
2,2111,2612925,429,0.1371883999732101,0.331002331002331,1.0,1310,0.9952059272172586,1.98,1.89,2.43,2.71,3.04,3.0,6,1,1,0,1,0,1
3,2111,2612925,429,0.18061712448692557,0.42424242424242425,1.0,1729,0.9979253112033195,1.98,1.89,2.43,2.71,3.04,3.0,6,1,1,0,1,0,1
4,2111,2612925,429,0.19424055416822145,0.45454545454545453,1.0,1857,0.9982121573301549,1.98,1.89,2.43,2.71,3.04,3.0,6,1,1,0,1,0,1
0,2112,2529292,306,0.05647983704530754,0.43137254901960786,1.0,842,0.9984597612629957,4.3,3.79,4.2,4.9,3.22,3.0,3,1,1,1,1,1,1
1,2112,2529292,306,0.00046930129063785437,0.07516339869281045,0.0,0,0.0,4.3,3.79,4.2,4.9,3.22,3.0,3,1,1,1,1,1,1
2,2112,2529292,306,0.050074882615372206,0.39215686274509803,1.0,740,0.9947939262472885,4.3,3.79,4.2,4.9,3.22,3.0,3,1,1,1,1,1,1
3,2112,2529292,306,0.02448748503533795,0.24509803921568626,1.0,375,0.990909090909091,4.3,3.79,4.2,4.9,3.22,3.0,3,1,1,1,1,1,1
4,2112,2529292,306,0.01675053730451051,0.19934640522875818,0.0,258,0.9732394366197183,4.3,3.79,4.2,4.9,3.22,3.0,3,1,1,1,1,1,1
0,2113,2629593,465,0.00011826925307452522,0.012903225806451613,0.0,0,0.0,4.37,2.74,1.49,3.66,2.58,2.7142857142857144,7,1,1,0,1,1,1
1,2113,2629593,465,0.06715411852708765,0.17634408602150536,1.0,776,0.9945730824891461,4.37,2.74,1.49,3.66,2.58,2.7142857142857144,7,1,1,0,1,1,1
2,2113,2629593,465,0.0003099338947129841,0.03225806451612903,0.0,0,0.0,4.37,2.74,1.49,3.66,2.58,2.7142857142857144,7,1,1,0,1,1,1
3,2113,2629593,465,0.05848357521487166,0.15913978494623657,1.0,673,0.9946808510638298,4.37,2.74,1.49,3.66,2.58,2.7142857142857144,7,1,1,0,1,1,1
4,2113,2629593,465,0.06281884687097965,0.16774193548387098,1.0,726,0.98950233281493,4.37,2.74,1.49,3.66,2.58,2.7142857142857144,7,1,1,0,1,1,1
0,2114,2774614,435,0.04180869843516972,0.1310344827586207,1.0,979,0.9790780141843972,4.44,4.66,3.61,4.91,3.14,2.3,10,1,1,1,1,1,1
1,2114,2774614,435,0.00015785979599324446,0.020689655172413793,0.0,0,0.0,4.44,4.66,3.61,4.91,3.14,2.3,10,1,1,1,1,1,1
2,2114,2774614,435,0.059216525253602846,0.1632183908045977,1.0,1411,0.9932567432567433,4.44,4.66,3.61,4.91,3.14,2.3,10,1,1,1,1,1,1
3,2114,2774614,435,0.00011641258928268941,0.013793103448275862,0.0,0,0.0,4.44,4.66,3.61,4.91,3.14,2.3,10,1,1,1,1,1,1
4,2114,2774614,435,0.029101345268206676,0.1103448275862069,1.0,709,0.9727403156384505,4.44,4.66,3.61,4.91,3.14,2.3,10,1,1,1,1,1,1
0,2115,2548142,413,0.00019465163244434573,0.021791767554479417,0.0,0,0.0,4.63,3.03,4.99,2.38,2.54,3.6666666666666665,6,1,1,1,1,1,1
1,2115,2548142,413,0.06127288039677538,0.14285714285714285,1.0,915,0.9941456275155507,4.63,3.03,4.99,2.38,2.54,3.6666666666666665,6,1,1,1,1,1,1
2,2115,2548142,413,0.08350319566178023,0.18401937046004843,1.0,1261,0.99,4.63,3.03,4.99,2.38,2.54,3.6666666666666665,6,1,1,1,1,1,1
3,2115,2548142,413,0.14600677670239728,0.29782082324455206,1.0,2227,0.9947835894543916,4.63,3.03,4.99,2.38,2.54,3.6666666666666665,6,1,1,1,1,1,1
4,2115,2548142,413,0.1054525218767243,0.22276029055690072,1.0,1589,0.9943414634146341,4.63,3.03,4.99,2.38,2.54,3.6666666666666665,6,1,1,1,1,1,1
0,2116,2524363,580,0.0002012388868003532,0.013793103448275862,0.0,0,0.0,3.38,3.41,3.63,2.97,4.11,2.909090909090909,22,1,1,1,1,1,1
1,2116,2524363,580,0.023094935237127148,0.029310344827586206,0.0,330,0.8897370653095844,3.38,3.41,3.63,2.97,4.11,2.909090909090909,22,1,1,1,1,1,1
2,2116,2524363,580,7.764335002533313e-05,0.006896551724137931,0.0,0,0.0,3.38,3.41,3.63,2.97,4.11,2.909090909090909,22,1,1,1,1,1,1
3,2116,2524363,580,0.15335908504442508,0.08793103448275862,1.0,2246,0.9929800412938747,3.38,3.41,3.63,2.97,4.11,2.909090909090909,22,1,1,1,1,1,1
4,2116,2524363,580,0.09915372709867797,0.06379310344827586,1.0,1454,0.9881595346904861,3.38,3.41,3.63,2.97,4.11,2.909090909090909,22,1,1,1,1,1,1
0,2117,2425560,601,0.00036981150744570324,0.029950083194675542,0,0,0.0,2.92,2.18,3.01,4.82,1.06,3.6666666666666665,6,0,0,0,0,0,0
1,2117,2425560,601,5.153449100413925e-05,0.004991680532445923,0,0,0.0,2.92,2.18,3.01,4.82,1.06,3.6666666666666665,6,0,0,0,0,0,0
2,2117,2425560,601,0.00872087270568446,0.05324459234608985,0,64,0.975,2.92,2.18,3.01,4.82,1.06,3.6666666666666665,6,0,0,0,0,0,0
3,2117,2425560,601,0.0,0.0,0.0,0,0.0,2.92,2.18,3.01,4.82,1.06,3.6666666666666665,6,0,0,0,0,0,0
4,2117,2425560,601,1.7315588977390787e-05,0.0016638935108153079,0,0,0.0,2.92,2.18,3.01,4.82,1.06,3.6666666666666665,6,0,0,0,0,0,0
0,2118,2696112,397,0.08844736420445441,0.34760705289672544,1.0,792,0.9957099957099957,1.74,4.03,1.41,2.83,1.58,4.0,3,1,1,0,1,0,1
1,2118,2696112,397,0.03234583726492075,0.15113350125944586,0.0,299,0.9873271889400922,1.74,4.03,1.41,2.83,1.58,4.0,3,1,1,0,1,0,1
2,2118,2696112,397,0.08243871174491267,0.3249370277078086,1.0,733,0.9976668222118525,1.74,4.03,1.41,2.83,1.58,4.0,3,1,1,0,1,0,1
3,2118,2696112,397,0.025001928703258618,0.12342569269521411,0.0,232,0.988950276243094,1.74,4.03,1.41,2.83,1.58,4.0,3,1,1,0,1,0,1
4,2118,2696112,397,0.07760174651498157,0.30730478589420657,1.0,689,0.996142719382835,1.74,4.03,1.41,2.83,1.58,4.0,3,1,1,0,1,0,1
0,2119,2980358,327,0.044732545553252324,0.1529051987767584,1.0,399,0.9734317343173432,4.83,3.16,1.04,4.4,3.23,3.875,8,1,1,0,1,1,1
1,2119,2980358,327,0.0002566805732734121,0.03363914373088685,0.0,0,0.0,4.83,3.16,1.04,4.4,3.23,3.875,8,1,1,0,1,1,1
2,2119,2980358,327,0.0020202271002342674,0.07033639143730887,0.0,14,0.2909090909090909,4.83,3.16,1.04,4.4,3.23,3.875,8,1,1,0,1,1,1
3,2119,2980358,327,0.03675464491178577,0.13761467889908258,1.0,329,0.9600725952813067,4.83,3.16,1.04,4.4,3.23,3.875,8,1,1,0,1,1,1
4,2119,2980358,327,4.328339078728126e-05,0.009174311926605505,0.0,0,0.0,4.83,3.16,1.04,4.4,3.23,3.875,8,1,1,0,1,1,1
0,2120,2809600,520,0.18649273917995443,0.1596153846153846,1.0,1444,0.9908361970217641,3.7,1.59,2.62,2.23,3.05,4.083333333333333,12,1,1,0,1,1,1
1,2120,2809600,520,0.18910876993166287,0.16153846153846155,1.0,1465,0.9882220975883342,3.7,1.59,2.62,2.23,3.05,4.083333333333333,12,1,1,0,1,1,1
2,2120,2809600,520,0.031593109339407746,0.046153846153846156,0.0,236,0.9586056644880174,3.7,1.59,2.62,2.23,3.05,4.083333333333333,12,1,1,0,1,1,1
3,2120,2809600,520,0.16033243166287017,0.14038461538461539,1.0,1228,0.994040797616319,3.7,1.59,2.62,2.23,3.05,4.083333333333333,12,1,1,0,1,1,1
4,2120,2809600,520,0.00020074031890660594,0.023076923076923078,0.0,0,0.0,3.7,1.59,2.62,2.23,3.05,4.083333333333333,12,1,1,0,1,1,1
0,2121,2744413,421,0.0546233383969541,0.15676959619952494,1.0,970,0.9903777619387027,4.84,4.85,3.48,3.17,3.51,3.0,7,1,1,1,1,1,1
1,2121,2744413,421,0.060362270547472265,0.16864608076009502,1.0,1072,0.997093023255814,4.84,4.85,3.48,3.17,3.51,3.0,7,1,1,1,1,1,1
2,2121,2744413,421,0.05347555196685047,0.1543942992874109,1.0,947,0.9949016751638747,4.84,4.85,3.48,3.17,3.51,3.0,7,1,1,1,1,1,1
3,2121,2744413,421,0.00030644075800544595,0.028503562945368172,0.0,0,0.0,4.84,4.85,3.48,3.17,3.51,3.0,7,1,1,1,1,1,1
4,2121,2744413,421,0.06852430738376476,0.18527315914489312,1.0,1216,0.9928469241773963,4.84,4.85,3.48,3.17,3.51,3.0,7,1,1,1,1,1,1
0,2122,2966194,422,0.10144818578960109,0.2890995260663507,1.0,1729,0.9968817462221156,3.44,4.58,4.75,2.59,3.97,4.5,4,1,1,1,1,1,1
1,2122,2966194,422,0.12514353410464724,0.35071090047393366,1.0,2136,0.9957422101799884,3.44,4.58,4.75,2.59,3.97,4.5,4,1,1,1,1,1,1
2,2122,2966194,422,0.11328153182158686,0.31990521327014215,1.0,1932,0.9934042553191489,3.44,4.58,4.75,2.59,3.97,4.5,4,1,1,1,1,1,1
3,2122,2966194,422,0.083690412697214,0.24407582938388625,1.0,1423,0.9974226804123711,3.44,4.58,4.75,2.59,3.97,4.5,4,1,1,1,1,1,1
4,2122,2966194,422,0.06276662955963096,0.19194312796208532,1.0,1079,0.9868565169769989,3.44,4.58,4.75,2.59,3.97,4.5,4,1,1,1,1,1,1
0,2123,2597273,379,0.005426460753259284,0.079155672823219,0.0,62,0.9073170731707317,1.22,3.03,3.65,2.37,2.59,3.5,2,1,1,0,1,1,1
1,2123,2597273,379,0.05408018333074729,0.39577836411609496,1.0,659,0.9979455572675912,1.22,3.03,3.65,2.37,2.59,3.5,2,1,1,0,1,1,1
2,2123,2597273,379,0.05691007452816858,0.41424802110817943,1.0,694,0.9931136251844564,1.22,3.03,3.65,2.37,2.59,3.5,2,1,1,0,1,1,1
3,2123,2597273,379,0.017592682786907652,0.158311345646438,1.0,213,0.9887798036465638,1.22,3.03,3.65,2.37,2.59,3.5,2,1,1,0,1,1,1
4,2123,2597273,379,0.04430839576740681,0.3324538258575198,1.0,539,0.9937849596022374,1.22,3.03,3.65,2.37,2.59,3.5,2,1,1,0,1,1,1
0,2124,2450533,584,0.17943402516921828,0.0821917808219178,1.0,1304,0.9736440862557177,4.12,2.43,1.0,1.78,2.0,3.260869565217391,23,1,1,0,1,1,1
1,2124,2450533,584,0.2528874330604811,0.1095890410958904,1.0,1832,0.9945704247844139,4.12,2.43,1.0,1.78,2.0,3.260869565217391,23,1,1,0,1,1,1
2,2124,2450533,584,0.055284707449358976,0.03595890410958904,0.0,382,0.96045197740113,4.12,2.43,1.0,1.78,2.0,3.260869565217391,23,1,1,0,1,1,1
3,2124,2450533,584,0.3402459791400483,0.1421232876712329,1.0,2462,0.9923949923949924,4.12,2.43,1.0,1.78,2.0,3.260869565217391,23,1,1,0,1,1,1
4,2124,2450533,584,0.046103031462951125,0.032534246575342464,0.0,318,0.9399499582985822,4.12,2.43,1.0,1.78,2.0,3.260869565217391,23,1,1,0,1,1,1
0,2125,2760317,571,0.07139904583422846,0.0595446584938704,1.0,981,0.9588719153936546,1.73,2.33,4.46,3.01,4.21,3.225806451612903,31,1,1,1,1,1,1
1,2125,2760317,571,0.00032025307238262853,0.03327495621716287,0.0,0,0.0,1.73,2.33,4.46,3.01,4.21,3.225806451612903,31,1,1,1,1,1,1
2,2125,2760317,571,0.24615324978978864,0.11558669001751314,1.0,3396,0.9876563394097931,1.73,2.33,4.46,3.01,4.21,3.225806451612903,31,1,1,1,1,1,1
3,2125,2760317,571,0.0003735078253693326,0.03677758318739054,0.0,0,0.0,1.73,2.33,4.46,3.01,4.21,3.225806451612903,31,1,1,1,1,1,1
4,2125,2760317,571,0.0,0.0,0.0,0,0.0,1.73,2.33,4.46,3.01,4.21,3.225806451612903,31,1,1,1,1,1,1
0,2126,2919785,410,0.031208119775942407,0.04390243902439024,1.0,361,0.9609544468546638,3.98,1.78,2.28,1.6,1.79,2.7916666666666665,24,1,1,0,1,1,1
1,2126,2919785,410,0.13643436074916476,0.11707317073170732,1.0,1562,0.9890885750962772,3.98,1.78,2.28,1.6,1.79,2.7916666666666665,24,1,1,0,1,1,1
2,2126,2919785,410,0.19870435665639766,0.16097560975609757,1.0,2285,0.9892329892329892,3.98,1.78,2.28,1.6,1.79,2.7916666666666665,24,1,1,0,1,1,1
3,2126,2919785,410,0.12955029223042108,0.11219512195121951,1.0,1480,0.9905405405405405,3.98,1.78,2.28,1.6,1.79,2.7916666666666665,24,1,1,0,1,1,1
4,2126,2919785,410,0.11578215519293372,0.1024390243902439,1.0,1315,0.9887450759707372,3.98,1.78,2.28,1.6,1.79,2.7916666666666665,24,1,1,0,1,1,1
0,2127,2632888,448,0.00025675228114526707,0.03571428571428571,0.0,0,0.0,1.72,3.25,4.7,3.88,2.93,3.0625,16,1,1,1,1,1,1
1,2127,2632888,448,0.14284960089453103,0.171875,1.0,2489,0.9935768261964736,1.72,3.25,4.7,3.88,2.93,3.0625,16,1,1,1,1,1,1
2,2127,2632888,448,0.15122443491709484,0.17857142857142858,1.0,2639,0.9939429928741093,1.72,3.25,4.7,3.88,2.93,3.0625,16,1,1,1,1,1,1
3,2127,2632888,448,0.08032472326965674,0.12276785714285714,1.0,1402,0.9921489457155676,1.72,3.25,4.7,3.88,2.93,3.0625,16,1,1,1,1,1,1
4,2127,2632888,448,0.13894856142760345,0.16964285714285715,1.0,2443,0.99448788616844,1.72,3.25,4.7,3.88,2.93,3.0625,16,1,1,1,1,1,1
0,2128,2771257,496,0.09948987048115711,0.10080645161290322,1.0,1210,0.9824605362064646,2.5,3.66,1.54,3.7,1.55,2.85,20,1,1,0,1,1,1
1,2128,2771257,496,9.778955903404124e-05,0.006048387096774193,0.0,0,0.0,2.5,3.66,1.54,3.7,1.55,2.85,20,1,1,0,1,1,1
2,2128,2771257,496,0.08406365775530743,0.0907258064516129,1.0,1020,0.987779433681073,2.5,3.66,1.54,3.7,1.55,2.85,20,1,1,0,1,1,1
3,2128,2771257,496,0.02201780636007415,0.05040322580645161,1.0,260,0.9461206896551724,2.5,3.66,1.54,3.7,1.55,2.85,20,1,1,0,1,1,1
4,2128,2771257,496,0.00041172651977063117,0.034274193548387094,0.0,0,0.0,2.5,3.66,1.54,3.7,1.55,2.85,20,1,1,0,1,1,1
0,2129,2647669,570,0.09170783810211926,0.2649122807017544,1.0,1074,0.9945242984257358,1.09,4.93,1.93,4.9,3.79,3.25,4,1,1,0,1,1,1
1,2129,2647669,570,0.09549078831228526,0.2736842105263158,1.0,1117,0.9963958060288336,1.09,4.93,1.93,4.9,3.79,3.25,4,1,1,0,1,1,1
2,2129,2647669,570,0.08493622125726441,0.24912280701754386,1.0,997,0.9915347810084653,1.09,4.93,1.93,4.9,3.79,3.25,4,1,1,0,1,1,1
3,2129,2647669,570,0.0004460527354438942,0.03859649122807018,0.0,0,0.0,1.09,4.93,1.93,4.9,3.79,3.25,4,1,1,0,1,1,1
4,2129,2647669,570,0.15336849130310473,0.4070175438596491,1.0,1783,0.9952173008941568,1.09,4.93,1.93,4.9,3.79,3.25,4,1,1,0,1,1,1
0,2130,2875543,450,0.021670341914553182,0.05555555555555555,1.0,294,0.9494079655543596,4.42,2.88,2.05,3.18,2.77,2.9,20,1,1,0,1,1,1
1,2130,2875543,450,6.016255016878551e-05,0.008888888888888889,0.0,0,0.0,4.42,2.88,2.05,3.18,2.77,2.9,20,1,1,0,1,1,1
2,2130,2875543,450,0.09145437922507157,0.10666666666666667,1.0,1235,0.9883211678832117,4.42,2.88,2.05,3.18,2.77,2.9,20,1,1,0,1,1,1
3,2130,2875543,450,0.05495101273046517,0.08,1.0,744,0.9615384615384616,4.42,2.88,2.05,3.18,2.77,2.9,20,1,1,0,1,1,1
4,2130,2875543,450,0.0003272425416695212,0.04,0.0,0,0.0,4.42,2.88,2.05,3.18,2.77,2.9,20,1,1,0,1,1,1
0,2131,2515565,521,0.15142005871444386,0.8905950095969289,1.0,1387,0.9987802753092874,1.38,1.66,1.2,1.47,4.24,2.5,2,1,1,0,1,0,1
1,2131,2515565,521,0.04832791042966491,0.30134357005758156,0.0,447,0.9957627118644068,1.38,1.66,1.2,1.47,4.24,2.5,2,1,1,0,1,0,1
2,2131,2515565,521,0.13065533985406858,0.7792706333973128,1.0,1211,0.9973989595838335,1.38,1.66,1.2,1.47,4.24,2.5,2,1,1,0,1,0,1
3,2131,2515565,521,0.14815757096318322,0.8790786948176583,1.0,1371,1.0,1.38,1.66,1.2,1.47,4.24,2.5,2,1,1,0,1,0,1
4,2131,2515565,521,0.15410335252716587,0.9078694817658349,1.0,1411,0.9989649818871831,1.38,1.66,1.2,1.47,4.24,2.5,2,1,1,0,1,0,1
0,2132,2624696,371,0.11852915537647027,0.3584905660377358,1.0,1298,0.9984287317620651,4.39,2.7,1.48,3.06,4.79,3.0,6,1,1,0,1,1,1
